profile_id,survey_link,status,survey_completion_date_time,data_pipeline,link_source,platform,os,browser,version,ip,market,language,duration_seconds,[q5]: Single-select - What is your biological gender?,[q6]: Single-select - What is your race?,"[q7]: Single-select - Do you currently drive or have access to a car (owned, shared, or rental)? ",[q8]: Multi-select - What are your main reasons for not owning or driving a car?,"[q10]: Grid Single-select - We are going to show you a series of statements. Using the scale provided, kindly tell us how you feel about each of the statements. - Certificate of Entitlement (COE) prices are too high for the average Singaporean. ","[q11]: Grid Single-select - We are going to show you a series of statements. Using the scale provided, kindly tell us how you feel about each of the statements. - The COE system is effective in keeping Singapore’s vehicle population under control. ","[q12]: Grid Single-select - We are going to show you a series of statements. Using the scale provided, kindly tell us how you feel about each of the statements. - The COE system is a fair way to decide who gets to own a car in Singapore.","[q13]: Grid Single-select - We are going to show you a series of statements. Using the scale provided, kindly tell us how you feel about each of the statements. - The COE system should be reviewed or improved to better meet current needs. ","[q14]: Grid Single-select - We are going to show you a series of statements. Using the scale provided, kindly tell us how you feel about each of the statements. - The government is doing enough to manage and stabilise COE prices."
EAdOzjEs1cqLwSnLyC34poN6w4PWC98IPxI6pLp3waeg583U,,completed,2025-11-06T20:07:09.712+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,77.37,Male,Chinese,"No, I do not drive or have access to a car",Certificate of Entitlement (COE) prices are too high,Strongly Agree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree
7lnv0zMcW4coDvjuNrwgvkY5GTF3JQLAup2cmYokdOxYcXy0,,completed,2025-11-07T07:58:23.509+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,67.29,Male,Chinese,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ; Sufficient public transport options ",Strongly Agree,Neutral,Neutral,Strongly Agree,Neutral
jA3MinMEGGPkRW7YecjiSMe5SzHBAHV6Yr8cKWfVUOdVm1Qb,,completed,2025-11-08T12:38:46.727+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,44.88,Female,Chinese,"No, I do not drive or have access to a car",Certificate of Entitlement (COE) prices are too high; I do not have a driving licence,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree
O2G8o5erZ5LTtrrtgSMZMbQaZg2qeg5oyFGek3x9Je0w0uSE,,completed,2025-11-07T13:57:41.816+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,166.49,Female,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Strongly Disagree,Disagree,Agree,Agree,Agree
7Uwsuvd1zemEr8YB6AqDDnk7nKjp2rsTzdXoTAxuGF7j733u,,completed,2025-11-07T17:15:55.948+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,49.08,Male,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Strongly Agree,Disagree,Disagree,Agree,Neutral
EK8F40I2nGjFMTyID2UsF5MDj2fMcbn1C5DeCOSDisgTyVgJ,,completed,2025-11-07T16:12:38.548+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,28.73,Female,Indian,"Yes, I own a car ",,Agree,Neutral,Neutral,Agree,Neutral
mJFGNfeQgmsh1iTb4my2ULMflepEucoALygeY9KDphGjSOT9,,completed,2025-11-07T14:33:50.724+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,177.59,Female,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Strongly Agree,Agree,Neutral,Agree,Neutral
J6UWZqQGcNAG4Eyn8ltJyl0CSna1bEyetAh8kkPMDGmIPM1D,,completed,2025-11-07T13:03:41.405+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,165.87,Male,Chinese,"Yes, I own a car ",,Agree,Agree,Agree,Agree,Agree
Uhw5sqGyOYX5xBUT1nKwWwin8i4c6SupFtSYPbPBXSeQBKUy,,completed,2025-11-07T15:54:17.850+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,87.94,Male,Chinese,"No, I do not drive or have access to a car",Other,Agree,Neutral,Neutral,Agree,Agree
nN46XUcNOltpV7zOAxY4kjdR7NbAFoeAE9BidgPoHi9wOxtk,,completed,2025-11-07T19:22:51.521+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,30.78,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Disagree
4BsFIkc9WSnDdoiCNFVLmHBPRIRex6ZfWLXWkIxkE18Vbg53,,completed,2025-11-07T19:40:45.575+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,61.64,Female,Chinese,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ; I do not have a driving licence",Neutral,Agree,Neutral,Neutral,Neutral
AeirUYxdv0LZt1yZdxDuWD2K9fiiVkeuJRWOlk7O7pPn1H07,,completed,2025-11-07T22:28:17.522+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,64.76,Male,Chinese,"No, I do not drive or have access to a car","Certificate of Entitlement (COE) prices are too high; General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ",Strongly Agree,Neutral,Disagree,Strongly Agree,Neutral
yLHSExDRD5WHiWYXwq89c2f5OLynAc658LxnVF8DR9b3rjy3,,completed,2025-11-07T12:19:43.978+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,121.02,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Agree,Strongly Disagree,Agree,Disagree
mdSpfYLyyG15RPWIgIwvyoqXHbR6QzR7aaYJEQboe5ASTw7B,,completed,2025-11-06T23:25:38.449+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,58.38,Male,Malay,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ; Sufficient public transport options ",Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree
1VW0JuKXfJ5QjVW8BtehNLtSwRpyLiDjYTAUs4tw5qNqAOpV,,completed,2025-11-06T22:10:18.904+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,335.99,Female,Malay,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ",Strongly Agree,Neutral,Neutral,Neutral,Neutral
xQ2DpYoVP5eHiqHQlFwiS2KIuJhth5zMswz49Ac6GcGBL3DE,,completed,2025-11-07T19:14:40.343+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,97.55,Female,Chinese,"No, I do not drive or have access to a car",I do not have a driving licence,Strongly Agree,Neutral,Neutral,Neutral,Disagree
oKxssXcgP1cP16fr8ZClrTabscYI5AGl2SFaoOUxi51BWeaS,,completed,2025-11-07T19:45:32.453+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,47.08,Male,Chinese,"No, I do not drive or have access to a car",Certificate of Entitlement (COE) prices are too high; Sufficient public transport options ,Strongly Agree,Agree,Neutral,Strongly Agree,Strongly Disagree
pXZuA9neQcS6tZUwqNlGtAlbLlrJ86pVyZ8tptdnwvR4EL2L,,completed,2025-11-06T18:04:01.594+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,62.29,Male,Malay,"No, I do not drive or have access to a car",Other,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree
twkILQ8ibSE4Gxe6M94QxZ72nadAQYUCgFDDibaMebgwsUeS,,completed,2025-11-07T19:43:08.418+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,50.29,Female,Indian,"Yes, I own a car ",,Strongly Agree,Disagree,Disagree,Strongly Agree,Disagree
6QKWJ805KSBwRXk0ZHicRvm4Gbn1Ipfa1lyBLwu6nxeqTa8h,,completed,2025-11-07T00:12:53.864+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,91.34,Male,Indian,"No, I do not drive or have access to a car",Other,Neutral,Neutral,Neutral,Neutral,Neutral
0WfyfQ7rEjYIUoER8EXNWIb9fUWqgrjzxuPdUe1BJL8mgKX7,,completed,2025-11-06T22:22:01.174+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,1280.67,Female,Malay,"No, I do not drive or have access to a car",Sufficient public transport options ; I do not have a driving licence,Strongly Agree,Agree,Agree,Neutral,Agree
5uVtGfHmpjgbIpYCPckqOyQcJ0055hx3OUCW6u1HaL0irjd6,,completed,2025-11-06T22:23:21.319+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,49.32,Female,Malay,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ",Agree,Neutral,Neutral,Neutral,Neutral
rCYyNxo6lOmqfcqfdVMl0PUIxkOsF4lr8DcAxW10v1HrkcKA,,completed,2025-11-06T23:38:04.175+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,61.82,Female,Chinese,"No, I do not drive or have access to a car","Certificate of Entitlement (COE) prices are too high; General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ",Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree
jiVS7fmMAHzAkKYwhAFAQLCdJvKQEuECNpEo1LqpU8NjOHKQ,,completed,2025-11-07T10:28:10.891+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,84.21,Male,Chinese,"No, I do not drive or have access to a car",I do not have a driving licence,Disagree,Disagree,Disagree,Strongly Agree,Disagree
YK2XcxPdVsW5SKbZoafnb6wveOCZGd8YgZPdLk4pOgNkys5v,,completed,2025-11-06T20:35:21.378+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,62.9,Male,Chinese,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ; Sufficient public transport options ",Strongly Agree,Neutral,Disagree,Agree,Strongly Disagree
9qDrANi7ujaIh6GRAGI8Y90tgHt5uYtjYsMSXxcrkGduGlYd,,completed,2025-11-07T20:02:06.196+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,74.5,Female,Chinese,"No, I do not drive or have access to a car",I do not have a driving licence,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree
dGzSGxzupCVln9pSIAOUO2CfqCzjC1mfndx2ZVzIEOhnZN0S,,completed,2025-11-07T10:36:36.778+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,171.49,Male,Chinese,"No, I do not drive or have access to a car",Sufficient public transport options ,Agree,Agree,Agree,Agree,Agree
N6H7Aq1xFMi4UNDxxHVnpIIeR90e69ljwHa3B5bHmBEyVcmM,,completed,2025-11-07T10:49:45.591+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,50.58,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree
gYxjllTeEo2OLK3153xitpVPjUP3pDMmeKXZaCiEjeszCT8m,,completed,2025-11-08T14:19:52.610+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,806.2,Male,Chinese,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ; Sufficient public transport options ",Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral
3t5dVvPznrYVraV1SxxEqSwtK1JYxv0FXzJo3Ufx0PPrnCGT,,completed,2025-11-07T12:29:46.279+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,27.93,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Neutral,Agree,Strongly Agree,Disagree
JxhrqDXNvvfBcJZCg9m1rlic6jRa7uCQQKCmUO4yKAaWpzgM,,completed,2025-11-07T13:12:47.007+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,71.71,Female,Chinese,"No, I do not drive or have access to a car",I do not have a driving licence,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree
N6foQEPfgjNCcjRFGGC4tXiNdNA1eHIM0LBloN7Cp4cIai3I,,completed,2025-11-08T15:38:41.771+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,63.98,Female,Chinese,"No, I do not drive or have access to a car",I do not have a driving licence,Strongly Agree,Agree,Neutral,Agree,Neutral
a0egDSXHtNKNXcUfbmebg0PIp53ENDpGmqR2GNhGUbPJszP5,,completed,2025-11-06T16:19:36.580+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,94.44,Male,Malay,"Yes, I use car rental or car-sharing services",,Agree,Agree,Agree,Agree,Agree
9LBEtsnVHcpDcTbCtV4LiFG3f7hM2ha347LPj1IUw8GUqw5y,,completed,2025-11-07T16:37:17.347+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,98.95,Male,Chinese,"No, I do not drive or have access to a car",I do not have a driving licence,Strongly Disagree,Neutral,Neutral,Strongly Disagree,Neutral
T1TDPXuPTuyFdk0Cy30eA6jIaQjEmn19y5xXyDZ5OL9s0Jb6,,completed,2025-11-07T06:47:10.620+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,177.09,Male,Chinese,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ; Sufficient public transport options ",Strongly Agree,Strongly Agree,Agree,Agree,Agree
SG4KI3pWlvtn4WwNnm2vk3f5ZkoD1y2hKVwt3qUuDIf4UjTC,,completed,2025-11-06T22:35:36.554+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,76.43,Male,Caucasian,"No, I do not drive or have access to a car","Sufficient public transport options ; I prefer other modes of transport (e.g. cycling, ride-hailing) ",Agree,Strongly Agree,Neutral,Strongly Disagree,Neutral
RV8im35DqkzYWXYGe9uzvRFuHofWHJnqpuLI6qPe0krL8199,,completed,2025-11-07T15:59:43.735+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,55.57,Male,Chinese,"No, I do not drive or have access to a car","Certificate of Entitlement (COE) prices are too high; General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ",Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree
zS7uYHuFiCjmxu5kcnrreakeZkZJlVLygqidwiSekJsFGOVZ,,completed,2025-11-07T16:46:32.397+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,64.51,Female,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Strongly Agree,Agree,Neutral,Agree,Disagree
KoSA3B3Gu2j8OfWRtNTDZKXY46C4N4LcBaCCiuE8niKdF265,,completed,2025-11-07T14:30:17.956+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,32.11,Male,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Strongly Agree,Agree,Disagree,Strongly Agree,Disagree
CycHAsSQX9u78nzkcn98fNs27WgnQiK1TC9ATeu7AHgD3Y61,,completed,2025-11-07T15:48:43.532+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,24.7,Male,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Strongly Agree,Neutral,Strongly Disagree,Strongly Agree,Strongly Disagree
vX3Vo3CsvjJPSC0LmW6chLdkSIgFu2cMmZE5oiIwjucwbUBa,,completed,2025-11-06T19:11:58.690+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,183.07,Male,Indian,"No, I do not drive or have access to a car",Sufficient public transport options ,Agree,Agree,Agree,Neutral,Neutral
Mbrh7p89RmFU3tIBCLKuQ8l0zDIrbzCBCv72dWjp2xGbR8Za,,completed,2025-11-07T17:35:26.693+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,4558.53,Female,Chinese,"No, I do not drive or have access to a car",I do not have a driving licence,Strongly Agree,Neutral,Neutral,Neutral,Neutral
hgIlybKXEumwcwaBeGxwttXTxhlsKCkvibdgrDS4XdiBEB4N,,completed,2025-11-07T20:56:40.995+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,47.53,Male,Chinese,"No, I do not drive or have access to a car","Certificate of Entitlement (COE) prices are too high; General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ",Strongly Agree,Disagree,Neutral,Agree,Strongly Disagree
ZVtH1kCrlbkv940SCmGp6LXPHSh38Zq1DwdTdGY0CgmK7Te7,,completed,2025-11-07T19:55:26.655+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,36.4,Female,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Agree,Agree,Agree,Agree,Agree
kMoDs16SV2td7t1hYYXdr7puXi4V7TDEQhpbLZfIcgAyxz74,,completed,2025-11-07T11:21:57.543+8:00,SG live,,iPad,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,124.84,Male,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Strongly Agree,Disagree,Disagree,Agree,Strongly Disagree
y2nFLnSmbDFIoS9H7bieusBFqGO84TjLq97MZshFOPnjKCDA,,completed,2025-11-07T08:38:29.299+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,33.03,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Agree,Neutral,Strongly Agree,Disagree
tlNYtq6B8CkUXsZ6JWXh1EO0Ert3vAM719U4zhwCfCcVHY13,,completed,2025-11-07T07:13:01.617+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,65.72,Female,Malay,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ; I do not have a driving licence",Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Neutral
Ee4mTY02RgTgloYKC48BsIesAvNForz32XRbhua9yqmzULGM,,completed,2025-11-07T13:33:46.138+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,64.67,Female,Chinese,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ; I do not have a driving licence",Agree,Neutral,Neutral,Neutral,Neutral
ek37BsbMTac5IuYprzGvXvr2teyOBj6U1dler7naKhWpOE1C,,completed,2025-11-07T16:30:47.212+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.3,192.168.189.201,SG,EN,96.58,Female,Chinese,"No, I do not drive or have access to a car","Certificate of Entitlement (COE) prices are too high; General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ",Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree
T3R9WOUbRIU4rAczxlQTOnNe1teFQArvBYkm3QNRzlvtv5z2,,completed,2025-11-07T21:47:54.438+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,27.46,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Neutral,Neutral,Agree,Strongly Disagree
9h8w6TT7nfzl0qjDs8kCjm0r1R7S1ku5kTRJ17YZhOVmweF0,,completed,2025-11-07T08:51:21.239+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,89.23,Male,Malay,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ; Sufficient public transport options ",Agree,Agree,Neutral,Agree,Neutral
FoQtqmW6rE748KDBUU0NPE5g8cgSd8FJfc0hbsal4ITy9Ect,,completed,2025-11-07T18:38:58.792+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,22.59,Male,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Strongly Agree,Neutral,Disagree,Strongly Agree,Disagree
V95S3oULhcBd07viWt6ay50MK1vQwqhwVv5HskVk3aCBn1dd,,completed,2025-11-07T19:46:13.312+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,32.55,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Neutral,Strongly Disagree,Strongly Agree,Disagree
jqKoCP2SCKpzWnAXCUNHLcVnvcNu9kAYLHIAegwIvkTGKwME,,completed,2025-11-07T15:40:55.054+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,79.97,Male,Chinese,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ; Sufficient public transport options ",Strongly Disagree,Disagree,Disagree,Agree,Disagree
LXAlsQLnWz7mInCB8lICyuVWr57fhZrUnkJMKnBUwRpmkYVg,,completed,2025-11-07T23:12:50.576+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,71.36,Female,Chinese,"Yes, I use car rental or car-sharing services",,Strongly Agree,Neutral,Disagree,Agree,Strongly Disagree
k1jOQ8cgCXWgrjw5CFBFMzS4e40gbUBHE09wnR4XcP3kIhZy,,completed,2025-11-08T18:12:19.744+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,30.2,Male,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Agree,Neutral,Disagree,Strongly Agree,Disagree
n97nknSeOruHPv4gS50HGkMmmyiM6lzFwg097VPh9JvDXXjF,,completed,2025-11-07T20:16:38.015+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,45.44,Female,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Strongly Agree,Agree,Disagree,Agree,Neutral
9JL3iJldsWMjB1vnGQh4zWspegI7euMGtd6bgoCBpU63DV64,,completed,2025-11-07T12:00:14.709+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,34.19,Male,Chinese,"No, I do not drive or have access to a car","Certificate of Entitlement (COE) prices are too high; General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ",Strongly Agree,Strongly Disagree,Neutral,Strongly Agree,Disagree
PkzeGMVzBJ0aJxpyoDIMBFp47rz801G0f4CfmkH812I9FP3H,,completed,2025-11-07T17:16:49.314+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,299.49,Male,Chinese,"No, I do not drive or have access to a car","Certificate of Entitlement (COE) prices are too high; General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ",Agree,Neutral,Neutral,Agree,Neutral
XHL9C5qOCIwQy4KPWJKU2NMpfbfuCmjOybwsOqfYyEptiGYI,,completed,2025-11-07T21:36:28.582+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,55.34,Male,Chinese,"No, I do not drive or have access to a car",I do not have a driving licence,Strongly Agree,Agree,Neutral,Agree,Neutral
mDlEN1iXtE79qv2zCtBSRn0WWYOsbptevmyRUTUAAtfWhG1m,,completed,2025-11-06T16:40:58.036+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,42.99,Male,Malay,"Yes, I own a car ",,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree
yvDOev0WndxOrKN1oelV32YwDsmDhBnmzqQ9vvEMGnkGbHb8,,completed,2025-11-08T16:43:28.833+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,100.19,Female,Chinese,"No, I do not drive or have access to a car",I do not have a driving licence,Strongly Agree,Agree,Disagree,Agree,Neutral
0NYCUzqWARNA5pGc4A9CpMJn7vmRqhncYPIwVIji7wsBsOVY,,completed,2025-11-07T12:53:31.270+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,28.12,Female,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree
4Sm3hwcQKznpSOoXoR82NcdNWGZ7Kwi8Suxe1gvaU3Qtm3KT,,completed,2025-11-08T17:19:56.524+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,35.05,Female,Chinese,"No, I do not drive or have access to a car",I do not have a driving licence,Agree,Neutral,Neutral,Agree,Strongly Disagree
7OzzzNuwLSFw1WjG5KYVV9vMr7n588RTmT1kjwGahvvqwKqR,,completed,2025-11-07T06:20:01.681+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,44.38,Male,Caucasian,"No, I do not drive or have access to a car",I do not have a driving licence,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Disagree
5K55UOrOWcQSlaldbX6UaJs8HFC5HGZ2a31vh4YfKh0a2Qbd,,completed,2025-11-07T13:00:16.531+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,75.89,Female,Chinese,"No, I do not drive or have access to a car",I do not have a driving licence,Neutral,Agree,Neutral,Agree,Neutral
BECflR9gO6b14W64GxphosC67gYsgDjtIw1xJKZoVqj73rt4,,completed,2025-11-07T15:33:59.974+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,81.63,Male,Chinese,"No, I do not drive or have access to a car",Sufficient public transport options ,Agree,Neutral,Neutral,Agree,Neutral
NZHcVeYHmcCedJm4OE1vv0Q95b8hRcg1FOj8EFmlSKd5yvVx,,completed,2025-11-07T04:23:28.052+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,32738.88,Female,Malay,"No, I do not drive or have access to a car",I do not have a driving licence,Strongly Agree,Neutral,Neutral,Neutral,Neutral
tDl9zz6e19maY3rWgzV6WEjXyY9bChdUgamtmHu01fK468js,,completed,2025-11-07T08:23:56.408+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,62.55,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Disagree,Disagree,Strongly Agree,Strongly Disagree
